hail_lat,hail_lon,state,Year,DC Capacity (MW)
46.1,-89.5,Michigan,2028,23.821818328085733
46.1,-90.4,Michigan,2028,23.821818328085733
47.0,-90.4,Michigan,2028,23.821818328085733
42.5,-83.2,Michigan,2029,24.079102865068947
42.5,-84.1,Michigan,2029,24.079102865068947
42.5,-85.0,Michigan,2029,24.079102865068947
42.5,-85.9,Michigan,2029,24.079102865068947
42.5,-86.8,Michigan,2029,24.079102865068947
43.4,-83.2,Michigan,2029,24.079102865068947
43.4,-84.1,Michigan,2029,24.079102865068947
43.4,-85.0,Michigan,2029,24.079102865068947
43.4,-85.9,Michigan,2029,24.079102865068947
43.4,-86.8,Michigan,2029,24.079102865068947
44.3,-83.2,Michigan,2029,24.079102865068947
44.3,-84.1,Michigan,2029,24.079102865068947
44.3,-85.0,Michigan,2029,24.079102865068947
44.3,-85.9,Michigan,2029,24.079102865068947
44.3,-86.8,Michigan,2029,24.079102865068947
45.2,-83.2,Michigan,2029,24.079102865068947
45.2,-84.1,Michigan,2029,24.079102865068947
45.2,-85.0,Michigan,2029,24.079102865068947
45.2,-85.9,Michigan,2029,24.079102865068947
45.2,-86.8,Michigan,2029,24.079102865068947
46.1,-84.1,Michigan,2029,24.079102865068947
46.1,-85.0,Michigan,2029,24.079102865068947
46.1,-85.9,Michigan,2029,24.079102865068947
46.1,-86.8,Michigan,2029,24.079102865068947
46.1,-87.7,Michigan,2029,24.079102865068947
46.1,-88.6,Michigan,2029,24.079102865068947
47.0,-85.0,Michigan,2029,24.079102865068947
47.0,-85.9,Michigan,2029,24.079102865068947
47.0,-86.8,Michigan,2029,24.079102865068947
47.0,-87.7,Michigan,2029,24.079102865068947
47.0,-88.6,Michigan,2029,24.079102865068947
47.0,-89.5,Michigan,2029,24.079102865068947
47.9,-87.7,Michigan,2029,24.079102865068947
47.9,-88.6,Michigan,2029,24.079102865068947
47.9,-90.4,Michigan,2029,24.079102865068947
43.4,-87.7,Michigan,2029,24.079102865068947
43.4,-88.6,Michigan,2029,24.079102865068947
43.4,-89.5,Michigan,2029,24.079102865068947
44.3,-87.7,Michigan,2029,24.079102865068947
44.3,-88.6,Michigan,2029,24.079102865068947
44.3,-89.5,Michigan,2029,24.079102865068947
44.3,-90.4,Michigan,2029,24.079102865068947
45.2,-87.7,Michigan,2029,24.079102865068947
45.2,-88.6,Michigan,2029,24.079102865068947
45.2,-89.5,Michigan,2029,24.079102865068947
45.2,-90.4,Michigan,2029,24.079102865068947
46.1,-89.5,Michigan,2029,24.079102865068947
46.1,-90.4,Michigan,2029,24.079102865068947
47.0,-90.4,Michigan,2029,24.079102865068947
42.5,-83.2,Michigan,2030,21.4745922971667
42.5,-84.1,Michigan,2030,21.4745922971667
42.5,-85.0,Michigan,2030,21.4745922971667
42.5,-85.9,Michigan,2030,21.4745922971667
42.5,-86.8,Michigan,2030,21.4745922971667
43.4,-83.2,Michigan,2030,21.4745922971667
43.4,-84.1,Michigan,2030,21.4745922971667
43.4,-85.0,Michigan,2030,21.4745922971667
43.4,-85.9,Michigan,2030,21.4745922971667
43.4,-86.8,Michigan,2030,21.4745922971667
44.3,-83.2,Michigan,2030,21.4745922971667
44.3,-84.1,Michigan,2030,21.4745922971667
44.3,-85.0,Michigan,2030,21.4745922971667
44.3,-85.9,Michigan,2030,21.4745922971667
44.3,-86.8,Michigan,2030,21.4745922971667
45.2,-83.2,Michigan,2030,21.4745922971667
45.2,-84.1,Michigan,2030,21.4745922971667
45.2,-85.0,Michigan,2030,21.4745922971667
45.2,-85.9,Michigan,2030,21.4745922971667
45.2,-86.8,Michigan,2030,21.4745922971667
46.1,-84.1,Michigan,2030,21.4745922971667
46.1,-85.0,Michigan,2030,21.4745922971667
46.1,-85.9,Michigan,2030,21.4745922971667
46.1,-86.8,Michigan,2030,21.4745922971667
46.1,-87.7,Michigan,2030,21.4745922971667
46.1,-88.6,Michigan,2030,21.4745922971667
47.0,-85.0,Michigan,2030,21.4745922971667
47.0,-85.9,Michigan,2030,21.4745922971667
47.0,-86.8,Michigan,2030,21.4745922971667
47.0,-87.7,Michigan,2030,21.4745922971667
47.0,-88.6,Michigan,2030,21.4745922971667
47.0,-89.5,Michigan,2030,21.4745922971667
47.9,-87.7,Michigan,2030,21.4745922971667
47.9,-88.6,Michigan,2030,21.4745922971667
47.9,-90.4,Michigan,2030,21.4745922971667
43.4,-87.7,Michigan,2030,21.4745922971667
43.4,-88.6,Michigan,2030,21.4745922971667
43.4,-89.5,Michigan,2030,21.4745922971667
44.3,-87.7,Michigan,2030,21.4745922971667
44.3,-88.6,Michigan,2030,21.4745922971667
44.3,-89.5,Michigan,2030,21.4745922971667
44.3,-90.4,Michigan,2030,21.4745922971667
45.2,-87.7,Michigan,2030,21.4745922971667
45.2,-88.6,Michigan,2030,21.4745922971667
45.2,-89.5,Michigan,2030,21.4745922971667
45.2,-90.4,Michigan,2030,21.4745922971667
46.1,-89.5,Michigan,2030,21.4745922971667
46.1,-90.4,Michigan,2030,21.4745922971667
47.0,-90.4,Michigan,2030,21.4745922971667
42.5,-83.2,Michigan,2031,17.07268393450254
42.5,-84.1,Michigan,2031,17.07268393450254
42.5,-85.0,Michigan,2031,17.07268393450254
42.5,-85.9,Michigan,2031,17.07268393450254
42.5,-86.8,Michigan,2031,17.07268393450254
43.4,-83.2,Michigan,2031,17.07268393450254
43.4,-84.1,Michigan,2031,17.07268393450254
43.4,-85.0,Michigan,2031,17.07268393450254
43.4,-85.9,Michigan,2031,17.07268393450254
43.4,-86.8,Michigan,2031,17.07268393450254
44.3,-83.2,Michigan,2031,17.07268393450254
44.3,-84.1,Michigan,2031,17.07268393450254
44.3,-85.0,Michigan,2031,17.07268393450254
44.3,-85.9,Michigan,2031,17.07268393450254
44.3,-86.8,Michigan,2031,17.07268393450254
45.2,-83.2,Michigan,2031,17.07268393450254
45.2,-84.1,Michigan,2031,17.07268393450254
45.2,-85.0,Michigan,2031,17.07268393450254
45.2,-85.9,Michigan,2031,17.07268393450254
45.2,-86.8,Michigan,2031,17.07268393450254
46.1,-84.1,Michigan,2031,17.07268393450254
46.1,-85.0,Michigan,2031,17.07268393450254
46.1,-85.9,Michigan,2031,17.07268393450254
46.1,-86.8,Michigan,2031,17.07268393450254
46.1,-87.7,Michigan,2031,17.07268393450254
46.1,-88.6,Michigan,2031,17.07268393450254
47.0,-85.0,Michigan,2031,17.07268393450254
47.0,-85.9,Michigan,2031,17.07268393450254
47.0,-86.8,Michigan,2031,17.07268393450254
47.0,-87.7,Michigan,2031,17.07268393450254
47.0,-88.6,Michigan,2031,17.07268393450254
47.0,-89.5,Michigan,2031,17.07268393450254
47.9,-87.7,Michigan,2031,17.07268393450254
47.9,-88.6,Michigan,2031,17.07268393450254
47.9,-90.4,Michigan,2031,17.07268393450254
43.4,-87.7,Michigan,2031,17.07268393450254
43.4,-88.6,Michigan,2031,17.07268393450254
43.4,-89.5,Michigan,2031,17.07268393450254
44.3,-87.7,Michigan,2031,17.07268393450254
44.3,-88.6,Michigan,2031,17.07268393450254
44.3,-89.5,Michigan,2031,17.07268393450254
44.3,-90.4,Michigan,2031,17.07268393450254
45.2,-87.7,Michigan,2031,17.07268393450254
45.2,-88.6,Michigan,2031,17.07268393450254
45.2,-89.5,Michigan,2031,17.07268393450254
45.2,-90.4,Michigan,2031,17.07268393450254
46.1,-89.5,Michigan,2031,17.07268393450254
46.1,-90.4,Michigan,2031,17.07268393450254
47.0,-90.4,Michigan,2031,17.07268393450254
42.5,-83.2,Michigan,2032,13.197895423278274
42.5,-84.1,Michigan,2032,13.197895423278274
42.5,-85.0,Michigan,2032,13.197895423278274
42.5,-85.9,Michigan,2032,13.197895423278274
42.5,-86.8,Michigan,2032,13.197895423278274
43.4,-83.2,Michigan,2032,13.197895423278274
43.4,-84.1,Michigan,2032,13.197895423278274
43.4,-85.0,Michigan,2032,13.197895423278274
43.4,-85.9,Michigan,2032,13.197895423278274
43.4,-86.8,Michigan,2032,13.197895423278274
44.3,-83.2,Michigan,2032,13.197895423278274
44.3,-84.1,Michigan,2032,13.197895423278274
44.3,-85.0,Michigan,2032,13.197895423278274
44.3,-85.9,Michigan,2032,13.197895423278274
44.3,-86.8,Michigan,2032,13.197895423278274
45.2,-83.2,Michigan,2032,13.197895423278274
45.2,-84.1,Michigan,2032,13.197895423278274
45.2,-85.0,Michigan,2032,13.197895423278274
45.2,-85.9,Michigan,2032,13.197895423278274
45.2,-86.8,Michigan,2032,13.197895423278274
46.1,-84.1,Michigan,2032,13.197895423278274
46.1,-85.0,Michigan,2032,13.197895423278274
46.1,-85.9,Michigan,2032,13.197895423278274
46.1,-86.8,Michigan,2032,13.197895423278274
46.1,-87.7,Michigan,2032,13.197895423278274
46.1,-88.6,Michigan,2032,13.197895423278274
47.0,-85.0,Michigan,2032,13.197895423278274
47.0,-85.9,Michigan,2032,13.197895423278274
47.0,-86.8,Michigan,2032,13.197895423278274
47.0,-87.7,Michigan,2032,13.197895423278274
47.0,-88.6,Michigan,2032,13.197895423278274
47.0,-89.5,Michigan,2032,13.197895423278274
47.9,-87.7,Michigan,2032,13.197895423278274
47.9,-88.6,Michigan,2032,13.197895423278274
47.9,-90.4,Michigan,2032,13.197895423278274
43.4,-87.7,Michigan,2032,13.197895423278274
43.4,-88.6,Michigan,2032,13.197895423278274
43.4,-89.5,Michigan,2032,13.197895423278274
44.3,-87.7,Michigan,2032,13.197895423278274
44.3,-88.6,Michigan,2032,13.197895423278274
44.3,-89.5,Michigan,2032,13.197895423278274
44.3,-90.4,Michigan,2032,13.197895423278274
45.2,-87.7,Michigan,2032,13.197895423278274
45.2,-88.6,Michigan,2032,13.197895423278274
45.2,-89.5,Michigan,2032,13.197895423278274
45.2,-90.4,Michigan,2032,13.197895423278274
46.1,-89.5,Michigan,2032,13.197895423278274
46.1,-90.4,Michigan,2032,13.197895423278274
47.0,-90.4,Michigan,2032,13.197895423278274
42.5,-83.2,Michigan,2033,10.377346614933806
42.5,-84.1,Michigan,2033,10.377346614933806
42.5,-85.0,Michigan,2033,10.377346614933806
42.5,-85.9,Michigan,2033,10.377346614933806
42.5,-86.8,Michigan,2033,10.377346614933806
43.4,-83.2,Michigan,2033,10.377346614933806
43.4,-84.1,Michigan,2033,10.377346614933806
43.4,-85.0,Michigan,2033,10.377346614933806
43.4,-85.9,Michigan,2033,10.377346614933806
43.4,-86.8,Michigan,2033,10.377346614933806
44.3,-83.2,Michigan,2033,10.377346614933806
44.3,-84.1,Michigan,2033,10.377346614933806
44.3,-85.0,Michigan,2033,10.377346614933806
44.3,-85.9,Michigan,2033,10.377346614933806
44.3,-86.8,Michigan,2033,10.377346614933806
45.2,-83.2,Michigan,2033,10.377346614933806
45.2,-84.1,Michigan,2033,10.377346614933806
45.2,-85.0,Michigan,2033,10.377346614933806
45.2,-85.9,Michigan,2033,10.377346614933806
45.2,-86.8,Michigan,2033,10.377346614933806
46.1,-84.1,Michigan,2033,10.377346614933806
46.1,-85.0,Michigan,2033,10.377346614933806
46.1,-85.9,Michigan,2033,10.377346614933806
46.1,-86.8,Michigan,2033,10.377346614933806
46.1,-87.7,Michigan,2033,10.377346614933806
46.1,-88.6,Michigan,2033,10.377346614933806
47.0,-85.0,Michigan,2033,10.377346614933806
47.0,-85.9,Michigan,2033,10.377346614933806
47.0,-86.8,Michigan,2033,10.377346614933806
47.0,-87.7,Michigan,2033,10.377346614933806
47.0,-88.6,Michigan,2033,10.377346614933806
47.0,-89.5,Michigan,2033,10.377346614933806
47.9,-87.7,Michigan,2033,10.377346614933806
47.9,-88.6,Michigan,2033,10.377346614933806
47.9,-90.4,Michigan,2033,10.377346614933806
43.4,-87.7,Michigan,2033,10.377346614933806
43.4,-88.6,Michigan,2033,10.377346614933806
43.4,-89.5,Michigan,2033,10.377346614933806
44.3,-87.7,Michigan,2033,10.377346614933806
44.3,-88.6,Michigan,2033,10.377346614933806
44.3,-89.5,Michigan,2033,10.377346614933806
44.3,-90.4,Michigan,2033,10.377346614933806
45.2,-87.7,Michigan,2033,10.377346614933806
45.2,-88.6,Michigan,2033,10.377346614933806
45.2,-89.5,Michigan,2033,10.377346614933806
45.2,-90.4,Michigan,2033,10.377346614933806
46.1,-89.5,Michigan,2033,10.377346614933806
46.1,-90.4,Michigan,2033,10.377346614933806
47.0,-90.4,Michigan,2033,10.377346614933806
42.5,-83.2,Michigan,2034,7.556797806589339
42.5,-84.1,Michigan,2034,7.556797806589339
42.5,-85.0,Michigan,2034,7.556797806589339
42.5,-85.9,Michigan,2034,7.556797806589339
42.5,-86.8,Michigan,2034,7.556797806589339
43.4,-83.2,Michigan,2034,7.556797806589339
43.4,-84.1,Michigan,2034,7.556797806589339
43.4,-85.0,Michigan,2034,7.556797806589339
43.4,-85.9,Michigan,2034,7.556797806589339
43.4,-86.8,Michigan,2034,7.556797806589339
44.3,-83.2,Michigan,2034,7.556797806589339
44.3,-84.1,Michigan,2034,7.556797806589339
44.3,-85.0,Michigan,2034,7.556797806589339
44.3,-85.9,Michigan,2034,7.556797806589339
44.3,-86.8,Michigan,2034,7.556797806589339
45.2,-83.2,Michigan,2034,7.556797806589339
45.2,-84.1,Michigan,2034,7.556797806589339
45.2,-85.0,Michigan,2034,7.556797806589339
45.2,-85.9,Michigan,2034,7.556797806589339
45.2,-86.8,Michigan,2034,7.556797806589339
46.1,-84.1,Michigan,2034,7.556797806589339
46.1,-85.0,Michigan,2034,7.556797806589339
46.1,-85.9,Michigan,2034,7.556797806589339
46.1,-86.8,Michigan,2034,7.556797806589339
46.1,-87.7,Michigan,2034,7.556797806589339
46.1,-88.6,Michigan,2034,7.556797806589339
47.0,-85.0,Michigan,2034,7.556797806589339
47.0,-85.9,Michigan,2034,7.556797806589339
47.0,-86.8,Michigan,2034,7.556797806589339
47.0,-87.7,Michigan,2034,7.556797806589339
47.0,-88.6,Michigan,2034,7.556797806589339
47.0,-89.5,Michigan,2034,7.556797806589339
47.9,-87.7,Michigan,2034,7.556797806589339
47.9,-88.6,Michigan,2034,7.556797806589339
47.9,-90.4,Michigan,2034,7.556797806589339
43.4,-87.7,Michigan,2034,7.556797806589339
43.4,-88.6,Michigan,2034,7.556797806589339
43.4,-89.5,Michigan,2034,7.556797806589339
44.3,-87.7,Michigan,2034,7.556797806589339
44.3,-88.6,Michigan,2034,7.556797806589339
44.3,-89.5,Michigan,2034,7.556797806589339
44.3,-90.4,Michigan,2034,7.556797806589339
45.2,-87.7,Michigan,2034,7.556797806589339
45.2,-88.6,Michigan,2034,7.556797806589339
45.2,-89.5,Michigan,2034,7.556797806589339
45.2,-90.4,Michigan,2034,7.556797806589339
46.1,-89.5,Michigan,2034,7.556797806589339
46.1,-90.4,Michigan,2034,7.556797806589339
47.0,-90.4,Michigan,2034,7.556797806589339
42.5,-83.2,Michigan,2035,6.146523402417105
42.5,-84.1,Michigan,2035,6.146523402417105
42.5,-85.0,Michigan,2035,6.146523402417105
42.5,-85.9,Michigan,2035,6.146523402417105
42.5,-86.8,Michigan,2035,6.146523402417105
43.4,-83.2,Michigan,2035,6.146523402417105
43.4,-84.1,Michigan,2035,6.146523402417105
43.4,-85.0,Michigan,2035,6.146523402417105
43.4,-85.9,Michigan,2035,6.146523402417105
43.4,-86.8,Michigan,2035,6.146523402417105
44.3,-83.2,Michigan,2035,6.146523402417105
44.3,-84.1,Michigan,2035,6.146523402417105
44.3,-85.0,Michigan,2035,6.146523402417105
44.3,-85.9,Michigan,2035,6.146523402417105
44.3,-86.8,Michigan,2035,6.146523402417105
45.2,-83.2,Michigan,2035,6.146523402417105
45.2,-84.1,Michigan,2035,6.146523402417105
45.2,-85.0,Michigan,2035,6.146523402417105
45.2,-85.9,Michigan,2035,6.146523402417105
45.2,-86.8,Michigan,2035,6.146523402417105
46.1,-84.1,Michigan,2035,6.146523402417105
46.1,-85.0,Michigan,2035,6.146523402417105
46.1,-85.9,Michigan,2035,6.146523402417105
46.1,-86.8,Michigan,2035,6.146523402417105
46.1,-87.7,Michigan,2035,6.146523402417105
46.1,-88.6,Michigan,2035,6.146523402417105
47.0,-85.0,Michigan,2035,6.146523402417105
47.0,-85.9,Michigan,2035,6.146523402417105
47.0,-86.8,Michigan,2035,6.146523402417105
47.0,-87.7,Michigan,2035,6.146523402417105
47.0,-88.6,Michigan,2035,6.146523402417105
47.0,-89.5,Michigan,2035,6.146523402417105
47.9,-87.7,Michigan,2035,6.146523402417105
47.9,-88.6,Michigan,2035,6.146523402417105
47.9,-90.4,Michigan,2035,6.146523402417105
43.4,-87.7,Michigan,2035,6.146523402417105
43.4,-88.6,Michigan,2035,6.146523402417105
43.4,-89.5,Michigan,2035,6.146523402417105
44.3,-87.7,Michigan,2035,6.146523402417105
44.3,-88.6,Michigan,2035,6.146523402417105
44.3,-89.5,Michigan,2035,6.146523402417105
44.3,-90.4,Michigan,2035,6.146523402417105
45.2,-87.7,Michigan,2035,6.146523402417105
45.2,-88.6,Michigan,2035,6.146523402417105
45.2,-89.5,Michigan,2035,6.146523402417105
45.2,-90.4,Michigan,2035,6.146523402417105
46.1,-89.5,Michigan,2035,6.146523402417105
46.1,-90.4,Michigan,2035,6.146523402417105
47.0,-90.4,Michigan,2035,6.146523402417105
42.5,-83.2,Michigan,2036,4.837621001371784
42.5,-84.1,Michigan,2036,4.837621001371784
42.5,-85.0,Michigan,2036,4.837621001371784
42.5,-85.9,Michigan,2036,4.837621001371784
42.5,-86.8,Michigan,2036,4.837621001371784
43.4,-83.2,Michigan,2036,4.837621001371784
43.4,-84.1,Michigan,2036,4.837621001371784
43.4,-85.0,Michigan,2036,4.837621001371784
43.4,-85.9,Michigan,2036,4.837621001371784
43.4,-86.8,Michigan,2036,4.837621001371784
44.3,-83.2,Michigan,2036,4.837621001371784
44.3,-84.1,Michigan,2036,4.837621001371784
44.3,-85.0,Michigan,2036,4.837621001371784
44.3,-85.9,Michigan,2036,4.837621001371784
44.3,-86.8,Michigan,2036,4.837621001371784
45.2,-83.2,Michigan,2036,4.837621001371784
45.2,-84.1,Michigan,2036,4.837621001371784
45.2,-85.0,Michigan,2036,4.837621001371784
45.2,-85.9,Michigan,2036,4.837621001371784
45.2,-86.8,Michigan,2036,4.837621001371784
46.1,-84.1,Michigan,2036,4.837621001371784
46.1,-85.0,Michigan,2036,4.837621001371784
46.1,-85.9,Michigan,2036,4.837621001371784
46.1,-86.8,Michigan,2036,4.837621001371784
46.1,-87.7,Michigan,2036,4.837621001371784
46.1,-88.6,Michigan,2036,4.837621001371784
47.0,-85.0,Michigan,2036,4.837621001371784
47.0,-85.9,Michigan,2036,4.837621001371784
47.0,-86.8,Michigan,2036,4.837621001371784
47.0,-87.7,Michigan,2036,4.837621001371784
47.0,-88.6,Michigan,2036,4.837621001371784
47.0,-89.5,Michigan,2036,4.837621001371784
47.9,-87.7,Michigan,2036,4.837621001371784
47.9,-88.6,Michigan,2036,4.837621001371784
47.9,-90.4,Michigan,2036,4.837621001371784
43.4,-87.7,Michigan,2036,4.837621001371784
43.4,-88.6,Michigan,2036,4.837621001371784
43.4,-89.5,Michigan,2036,4.837621001371784
44.3,-87.7,Michigan,2036,4.837621001371784
44.3,-88.6,Michigan,2036,4.837621001371784
44.3,-89.5,Michigan,2036,4.837621001371784
44.3,-90.4,Michigan,2036,4.837621001371784
45.2,-87.7,Michigan,2036,4.837621001371784
45.2,-88.6,Michigan,2036,4.837621001371784
45.2,-89.5,Michigan,2036,4.837621001371784
45.2,-90.4,Michigan,2036,4.837621001371784
46.1,-89.5,Michigan,2036,4.837621001371784
46.1,-90.4,Michigan,2036,4.837621001371784
47.0,-90.4,Michigan,2036,4.837621001371784
44.3,-92.2,Minnesota,2026,6.0799054945054944
44.3,-93.1,Minnesota,2026,6.0799054945054944
44.3,-94.0,Minnesota,2026,6.0799054945054944
44.3,-94.9,Minnesota,2026,6.0799054945054944
44.3,-95.8,Minnesota,2026,6.0799054945054944
45.2,-93.1,Minnesota,2026,6.0799054945054944
45.2,-94.0,Minnesota,2026,6.0799054945054944
45.2,-94.9,Minnesota,2026,6.0799054945054944
45.2,-95.8,Minnesota,2026,6.0799054945054944
46.1,-93.1,Minnesota,2026,6.0799054945054944
46.1,-94.0,Minnesota,2026,6.0799054945054944
46.1,-94.9,Minnesota,2026,6.0799054945054944
46.1,-95.8,Minnesota,2026,6.0799054945054944
47.0,-91.3,Minnesota,2026,6.0799054945054944
47.0,-92.2,Minnesota,2026,6.0799054945054944
47.0,-93.1,Minnesota,2026,6.0799054945054944
47.0,-94.0,Minnesota,2026,6.0799054945054944
47.0,-94.9,Minnesota,2026,6.0799054945054944
47.0,-95.8,Minnesota,2026,6.0799054945054944
47.0,-96.7,Minnesota,2026,6.0799054945054944
47.9,-91.3,Minnesota,2026,6.0799054945054944
47.9,-92.2,Minnesota,2026,6.0799054945054944
47.9,-93.1,Minnesota,2026,6.0799054945054944
47.9,-94.0,Minnesota,2026,6.0799054945054944
47.9,-94.9,Minnesota,2026,6.0799054945054944
47.9,-95.8,Minnesota,2026,6.0799054945054944
47.9,-96.7,Minnesota,2026,6.0799054945054944
48.8,-94.0,Minnesota,2026,6.0799054945054944
48.8,-94.9,Minnesota,2026,6.0799054945054944
48.8,-95.8,Minnesota,2026,6.0799054945054944
48.8,-96.7,Minnesota,2026,6.0799054945054944
46.1,-96.7,Minnesota,2026,6.0799054945054944
44.3,-96.7,Minnesota,2026,6.0799054945054944
45.2,-96.7,Minnesota,2026,6.0799054945054944
44.3,-91.3,Minnesota,2026,6.0799054945054944
45.2,-91.3,Minnesota,2026,6.0799054945054944
45.2,-92.2,Minnesota,2026,6.0799054945054944
46.1,-91.3,Minnesota,2026,6.0799054945054944
46.1,-92.2,Minnesota,2026,6.0799054945054944
44.3,-92.2,Minnesota,2027,14.046664062531004
44.3,-93.1,Minnesota,2027,14.046664062531004
44.3,-94.0,Minnesota,2027,14.046664062531004
44.3,-94.9,Minnesota,2027,14.046664062531004
44.3,-95.8,Minnesota,2027,14.046664062531004
45.2,-93.1,Minnesota,2027,14.046664062531004
45.2,-94.0,Minnesota,2027,14.046664062531004
45.2,-94.9,Minnesota,2027,14.046664062531004
45.2,-95.8,Minnesota,2027,14.046664062531004
46.1,-93.1,Minnesota,2027,14.046664062531004
46.1,-94.0,Minnesota,2027,14.046664062531004
46.1,-94.9,Minnesota,2027,14.046664062531004
46.1,-95.8,Minnesota,2027,14.046664062531004
47.0,-91.3,Minnesota,2027,14.046664062531004
47.0,-92.2,Minnesota,2027,14.046664062531004
47.0,-93.1,Minnesota,2027,14.046664062531004
47.0,-94.0,Minnesota,2027,14.046664062531004
47.0,-94.9,Minnesota,2027,14.046664062531004
47.0,-95.8,Minnesota,2027,14.046664062531004
47.0,-96.7,Minnesota,2027,14.046664062531004
47.9,-91.3,Minnesota,2027,14.046664062531004
47.9,-92.2,Minnesota,2027,14.046664062531004
47.9,-93.1,Minnesota,2027,14.046664062531004
47.9,-94.0,Minnesota,2027,14.046664062531004
47.9,-94.9,Minnesota,2027,14.046664062531004
47.9,-95.8,Minnesota,2027,14.046664062531004
47.9,-96.7,Minnesota,2027,14.046664062531004
48.8,-94.0,Minnesota,2027,14.046664062531004
48.8,-94.9,Minnesota,2027,14.046664062531004
48.8,-95.8,Minnesota,2027,14.046664062531004
48.8,-96.7,Minnesota,2027,14.046664062531004
46.1,-96.7,Minnesota,2027,14.046664062531004
44.3,-96.7,Minnesota,2027,14.046664062531004
45.2,-96.7,Minnesota,2027,14.046664062531004
44.3,-91.3,Minnesota,2027,14.046664062531004
45.2,-91.3,Minnesota,2027,14.046664062531004
45.2,-92.2,Minnesota,2027,14.046664062531004
46.1,-91.3,Minnesota,2027,14.046664062531004
46.1,-92.2,Minnesota,2027,14.046664062531004
44.3,-92.2,Minnesota,2028,17.337984195027655
44.3,-93.1,Minnesota,2028,17.337984195027655
44.3,-94.0,Minnesota,2028,17.337984195027655
44.3,-94.9,Minnesota,2028,17.337984195027655
44.3,-95.8,Minnesota,2028,17.337984195027655
45.2,-93.1,Minnesota,2028,17.337984195027655
45.2,-94.0,Minnesota,2028,17.337984195027655
45.2,-94.9,Minnesota,2028,17.337984195027655
45.2,-95.8,Minnesota,2028,17.337984195027655
46.1,-93.1,Minnesota,2028,17.337984195027655
46.1,-94.0,Minnesota,2028,17.337984195027655
46.1,-94.9,Minnesota,2028,17.337984195027655
46.1,-95.8,Minnesota,2028,17.337984195027655
47.0,-91.3,Minnesota,2028,17.337984195027655
47.0,-92.2,Minnesota,2028,17.337984195027655
47.0,-93.1,Minnesota,2028,17.337984195027655
47.0,-94.0,Minnesota,2028,17.337984195027655
47.0,-94.9,Minnesota,2028,17.337984195027655
47.0,-95.8,Minnesota,2028,17.337984195027655
47.0,-96.7,Minnesota,2028,17.337984195027655
47.9,-91.3,Minnesota,2028,17.337984195027655
47.9,-92.2,Minnesota,2028,17.337984195027655
47.9,-93.1,Minnesota,2028,17.337984195027655
47.9,-94.0,Minnesota,2028,17.337984195027655
47.9,-94.9,Minnesota,2028,17.337984195027655
47.9,-95.8,Minnesota,2028,17.337984195027655
47.9,-96.7,Minnesota,2028,17.337984195027655
48.8,-94.0,Minnesota,2028,17.337984195027655
48.8,-94.9,Minnesota,2028,17.337984195027655
48.8,-95.8,Minnesota,2028,17.337984195027655
48.8,-96.7,Minnesota,2028,17.337984195027655
46.1,-96.7,Minnesota,2028,17.337984195027655
44.3,-96.7,Minnesota,2028,17.337984195027655
45.2,-96.7,Minnesota,2028,17.337984195027655
44.3,-91.3,Minnesota,2028,17.337984195027655
45.2,-91.3,Minnesota,2028,17.337984195027655
45.2,-92.2,Minnesota,2028,17.337984195027655
46.1,-91.3,Minnesota,2028,17.337984195027655
46.1,-92.2,Minnesota,2028,17.337984195027655
44.3,-92.2,Minnesota,2029,15.580501378056134
44.3,-93.1,Minnesota,2029,15.580501378056134
44.3,-94.0,Minnesota,2029,15.580501378056134
44.3,-94.9,Minnesota,2029,15.580501378056134
44.3,-95.8,Minnesota,2029,15.580501378056134
45.2,-93.1,Minnesota,2029,15.580501378056134
45.2,-94.0,Minnesota,2029,15.580501378056134
45.2,-94.9,Minnesota,2029,15.580501378056134
45.2,-95.8,Minnesota,2029,15.580501378056134
46.1,-93.1,Minnesota,2029,15.580501378056134
46.1,-94.0,Minnesota,2029,15.580501378056134
46.1,-94.9,Minnesota,2029,15.580501378056134
46.1,-95.8,Minnesota,2029,15.580501378056134
47.0,-91.3,Minnesota,2029,15.580501378056134
47.0,-92.2,Minnesota,2029,15.580501378056134
47.0,-93.1,Minnesota,2029,15.580501378056134
47.0,-94.0,Minnesota,2029,15.580501378056134
47.0,-94.9,Minnesota,2029,15.580501378056134
47.0,-95.8,Minnesota,2029,15.580501378056134
47.0,-96.7,Minnesota,2029,15.580501378056134
47.9,-91.3,Minnesota,2029,15.580501378056134
47.9,-92.2,Minnesota,2029,15.580501378056134
47.9,-93.1,Minnesota,2029,15.580501378056134
47.9,-94.0,Minnesota,2029,15.580501378056134
47.9,-94.9,Minnesota,2029,15.580501378056134
47.9,-95.8,Minnesota,2029,15.580501378056134
47.9,-96.7,Minnesota,2029,15.580501378056134
48.8,-94.0,Minnesota,2029,15.580501378056134
48.8,-94.9,Minnesota,2029,15.580501378056134
48.8,-95.8,Minnesota,2029,15.580501378056134
48.8,-96.7,Minnesota,2029,15.580501378056134
46.1,-96.7,Minnesota,2029,15.580501378056134
44.3,-96.7,Minnesota,2029,15.580501378056134
45.2,-96.7,Minnesota,2029,15.580501378056134
44.3,-91.3,Minnesota,2029,15.580501378056134
45.2,-91.3,Minnesota,2029,15.580501378056134
45.2,-92.2,Minnesota,2029,15.580501378056134
46.1,-91.3,Minnesota,2029,15.580501378056134
46.1,-92.2,Minnesota,2029,15.580501378056134
