lat,lon,pml_52,pml_60,pml_70,pml_77,ins_52,ins_60,ins_70,ins_77,risk_52,risk_60,risk_70,risk_77,gc_check
42.5,-86.8,0.06,0.03,0.0,0.0,0.476204,0.222122,0.003995,0.0,1.482944,0.76704,0.25568,0.102272,2.55204
43.4,-82.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306816,0.102272,0.0,0.0,0.0
43.4,-83.2,0.01,0.0,0.0,0.0,0.090287,0.037553,0.0,0.0,0.613632,0.25568,0.051136,0.0,0.43146
43.4,-84.1,0.03,0.01,0.0,0.0,0.240499,0.099875,0.0,0.0,0.818176,0.357952,0.102272,0.051136,1.1475
43.4,-85.0,0.03,0.01,0.0,0.0,0.245293,0.103071,0.0,0.0,0.76704,0.357952,0.102272,0.051136,1.18422
43.4,-85.9,0.03,0.01,0.0,0.0,0.232509,0.096679,0.0,0.0,0.818176,0.357952,0.102272,0.051136,1.11078
43.4,-86.8,0.04,0.02,0.0,0.0,0.315605,0.138227,0.0,0.0,1.124992,0.562496,0.153408,0.051136,1.58814
44.3,-82.3,0.0,0.0,0.0,0.0,0.031161,0.012784,0.0,0.0,0.357952,0.153408,0.051136,0.0,0.14688
44.3,-83.2,0.02,0.01,0.0,0.0,0.186167,0.076704,0.0,0.0,0.664768,0.306816,0.102272,0.051136,0.88128
44.3,-84.1,0.02,0.01,0.0,0.0,0.190961,0.079101,0.0,0.0,0.715904,0.357952,0.102272,0.051136,0.90882
44.3,-85.0,0.02,0.01,0.0,0.0,0.149413,0.061523,0.0,0.0,0.613632,0.306816,0.102272,0.051136,0.70686
44.3,-85.9,0.02,0.01,0.0,0.0,0.188564,0.077503,0.0,0.0,0.715904,0.357952,0.102272,0.051136,0.89046
44.3,-86.8,0.03,0.01,0.0,0.0,0.265268,0.112659,0.0,0.0,1.073856,0.51136,0.102272,0.051136,1.29438
45.2,-83.2,0.02,0.01,0.0,0.0,0.132634,0.054332,0.0,0.0,0.409088,0.204544,0.051136,0.051136,0.62424
45.2,-84.1,0.01,0.01,0.0,0.0,0.097478,0.03995,0.0,0.0,0.409088,0.204544,0.051136,0.0,0.459
45.2,-85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306816,0.153408,0.051136,0.0,0.0
45.2,-85.9,0.01,0.0,0.0,0.0,0.093483,0.038352,0.0,0.0,0.460224,0.204544,0.051136,0.0,0.44064
45.2,-86.8,0.03,0.01,0.0,0.0,0.254082,0.107066,0.0,0.0,0.869312,0.409088,0.102272,0.051136,1.23012
46.1,-84.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
46.1,-85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.051136,0.0,0.0,0.0
46.1,-85.9,0.0,0.0,0.0,0.0,0.027965,0.011186,0.0,0.0,0.357952,0.153408,0.051136,0.0,0.12852
46.1,-86.8,0.03,0.01,0.0,0.0,0.230911,0.09588,0.0,0.0,0.664768,0.306816,0.102272,0.051136,1.1016
46.1,-87.7,0.04,0.02,0.0,0.0,0.294032,0.12784,0.0,0.0,0.869312,0.460224,0.153408,0.051136,1.4688
46.1,-88.6,0.04,0.02,0.0,0.0,0.345967,0.153408,0.0,0.0,0.971584,0.51136,0.153408,0.051136,1.76256
47.0,-85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.051136,0.0,0.0,0.0
47.0,-85.9,0.0,0.0,0.0,0.0,0.027166,0.011186,0.0,0.0,0.306816,0.153408,0.051136,0.0,0.12852
47.0,-86.8,0.01,0.0,0.0,0.0,0.083895,0.034357,0.0,0.0,0.357952,0.204544,0.051136,0.0,0.39474
47.0,-87.7,0.01,0.0,0.0,0.0,0.079101,0.032759,0.0,0.0,0.409088,0.204544,0.051136,0.0,0.37638
47.0,-88.6,0.02,0.01,0.0,0.0,0.131036,0.054332,0.0,0.0,0.51136,0.25568,0.051136,0.0,0.62424
47.0,-89.5,0.01,0.01,0.0,0.0,0.098277,0.040749,0.0,0.0,0.562496,0.25568,0.051136,0.0,0.46818
47.9,-87.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
47.9,-88.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.0,0.0,0.0
43.4,-94.0,0.06,0.03,0.0,0.0,0.512958,0.248489,0.01598,0.0,2.30112,1.176128,0.306816,0.102272,2.85498
44.3,-92.2,0.09,0.05,0.01,0.0,0.736678,0.409088,0.087091,0.000799,2.965888,1.636352,0.562496,0.204544,4.70016
44.3,-93.1,0.09,0.05,0.01,0.0,0.694331,0.381123,0.075106,0.0,3.017024,1.636352,0.51136,0.204544,4.37886
44.3,-94.0,0.08,0.04,0.01,0.0,0.610436,0.3196,0.047141,0.0,2.607936,1.431808,0.460224,0.204544,3.672
44.3,-94.9,0.07,0.04,0.0,0.0,0.574481,0.294032,0.035955,0.0,2.096576,1.124992,0.409088,0.153408,3.37824
44.3,-95.8,0.07,0.03,0.0,0.0,0.528139,0.259675,0.020774,0.0,1.943168,1.02272,0.306816,0.102272,2.9835
45.2,-93.1,0.09,0.05,0.01,0.0,0.740673,0.410686,0.08789,0.000799,3.477248,1.943168,0.664768,0.25568,4.71852
45.2,-94.0,0.1,0.05,0.01,0.0,0.764643,0.421073,0.092684,0.003196,3.170432,1.78976,0.664768,0.306816,4.83786
45.2,-94.9,0.08,0.04,0.01,0.0,0.648788,0.347565,0.059925,0.0,2.403392,1.380672,0.460224,0.204544,3.9933
45.2,-95.8,0.06,0.03,0.0,0.0,0.512159,0.248489,0.01598,0.0,1.994304,1.073856,0.306816,0.102272,2.85498
46.1,-93.1,0.07,0.04,0.01,0.0,0.585667,0.302022,0.03995,0.0,2.096576,1.176128,0.409088,0.153408,3.47004
46.1,-94.0,0.07,0.04,0.01,0.0,0.586466,0.302022,0.03995,0.0,2.198848,1.227264,0.409088,0.153408,3.47004
46.1,-94.9,0.07,0.03,0.0,0.0,0.548114,0.274856,0.027166,0.0,1.892032,1.02272,0.357952,0.153408,3.15792
46.1,-95.8,0.06,0.03,0.0,0.0,0.440249,0.201348,0.0,0.0,1.585216,0.869312,0.25568,0.102272,2.31336
47.0,-91.3,0.02,0.01,0.0,0.0,0.170187,0.070312,0.0,0.0,0.562496,0.306816,0.102272,0.051136,0.80784
47.0,-92.2,0.03,0.01,0.0,0.0,0.266866,0.113458,0.0,0.0,0.664768,0.357952,0.102272,0.051136,1.30356
47.0,-93.1,0.04,0.02,0.0,0.0,0.35156,0.156604,0.0,0.0,0.869312,0.460224,0.153408,0.051136,1.79928
47.0,-94.0,0.05,0.02,0.0,0.0,0.386716,0.174182,0.0,0.0,1.124992,0.613632,0.153408,0.051136,2.00124
47.0,-94.9,0.05,0.02,0.0,0.0,0.374731,0.16779,0.0,0.0,1.176128,0.613632,0.204544,0.102272,1.9278
47.0,-95.8,0.05,0.02,0.0,0.0,0.369138,0.165393,0.0,0.0,1.176128,0.613632,0.204544,0.102272,1.90026
47.0,-96.7,0.06,0.03,0.0,0.0,0.465817,0.214931,0.000799,0.0,1.329536,0.715904,0.25568,0.102272,2.46942
47.9,-90.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.102272,0.0,0.0,0.0
47.9,-91.3,0.0,0.0,0.0,0.0,0.030362,0.011985,0.0,0.0,0.306816,0.153408,0.051136,0.0,0.1377
47.9,-92.2,0.01,0.0,0.0,0.0,0.058327,0.02397,0.0,0.0,0.357952,0.204544,0.051136,0.0,0.2754
47.9,-93.1,0.01,0.0,0.0,0.0,0.046342,0.019176,0.0,0.0,0.409088,0.204544,0.051136,0.0,0.22032
47.9,-94.0,0.01,0.0,0.0,0.0,0.074307,0.030362,0.0,0.0,0.460224,0.204544,0.051136,0.0,0.34884
47.9,-94.9,0.02,0.01,0.0,0.0,0.139825,0.057528,0.0,0.0,0.562496,0.25568,0.051136,0.0,0.66096
47.9,-95.8,0.03,0.01,0.0,0.0,0.261273,0.111061,0.0,0.0,0.715904,0.357952,0.102272,0.051136,1.27602
47.9,-96.7,0.05,0.02,0.0,0.0,0.365942,0.163795,0.0,0.0,0.971584,0.51136,0.153408,0.051136,1.8819
48.8,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.051136,0.0,0.0,0.0
48.8,-94.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25568,0.102272,0.051136,0.0,0.0
48.8,-95.8,0.01,0.0,0.0,0.0,0.068714,0.028764,0.0,0.0,0.409088,0.204544,0.051136,0.051136,0.33048
48.8,-96.7,0.02,0.01,0.0,0.0,0.180574,0.074307,0.0,0.0,0.613632,0.306816,0.102272,0.051136,0.85374
37.1,-89.5,0.06,0.03,0.0,0.0,0.500973,0.2397,0.011985,0.0,2.454528,1.176128,0.306816,0.102272,2.754
37.1,-90.4,0.07,0.03,0.0,0.0,0.529737,0.261273,0.021573,0.0,2.81248,1.380672,0.357952,0.153408,3.00186
37.1,-91.3,0.07,0.03,0.0,0.0,0.547315,0.274057,0.027166,0.0,2.81248,1.431808,0.409088,0.153408,3.14874
37.1,-92.2,0.08,0.04,0.01,0.0,0.632009,0.33558,0.054332,0.0,2.761344,1.431808,0.460224,0.204544,3.8556
37.1,-93.1,0.08,0.04,0.01,0.0,0.649587,0.348364,0.059925,0.0,3.06816,1.585216,0.51136,0.204544,4.00248
37.1,-94.0,0.09,0.05,0.01,0.0,0.726291,0.404294,0.084694,0.0,3.937472,2.04544,0.664768,0.25568,4.64508
38.0,-90.4,0.08,0.04,0.01,0.0,0.604044,0.315605,0.045543,0.0,3.681792,1.840896,0.562496,0.204544,3.6261
38.0,-91.3,0.09,0.05,0.01,0.0,0.72709,0.404294,0.085493,0.0,3.630656,1.892032,0.613632,0.25568,4.64508
38.0,-92.2,0.09,0.05,0.01,0.0,0.72709,0.404294,0.085493,0.0,3.426112,1.78976,0.562496,0.204544,4.64508
38.0,-93.1,0.09,0.05,0.01,0.0,0.68714,0.376329,0.072709,0.0,3.170432,1.636352,0.51136,0.204544,4.32378
38.0,-94.0,0.09,0.05,0.01,0.0,0.747065,0.413882,0.088689,0.001598,3.937472,2.147712,0.715904,0.306816,4.75524
38.9,-90.4,0.09,0.05,0.01,0.0,0.696728,0.382721,0.075106,0.0,3.886336,2.04544,0.664768,0.25568,4.39722
38.9,-91.3,0.09,0.05,0.01,0.0,0.698326,0.384319,0.075905,0.0,3.732928,1.943168,0.613632,0.25568,4.41558
38.9,-92.2,0.09,0.05,0.01,0.0,0.681547,0.372334,0.070312,0.0,3.477248,1.840896,0.562496,0.204544,4.27788
38.9,-93.1,0.08,0.04,0.01,0.0,0.650386,0.349163,0.060724,0.0,3.374976,1.78976,0.562496,0.204544,4.01166
38.9,-94.0,0.09,0.05,0.01,0.0,0.739874,0.410686,0.08789,0.000799,4.142016,2.249984,0.715904,0.306816,4.71852
39.8,-92.2,0.06,0.03,0.0,0.0,0.496179,0.236504,0.010387,0.0,2.454528,1.2784,0.357952,0.153408,2.71728
39.8,-93.1,0.08,0.04,0.01,0.0,0.640798,0.341972,0.057528,0.0,3.017024,1.636352,0.51136,0.204544,3.92904
39.8,-94.0,0.09,0.05,0.01,0.0,0.755854,0.417877,0.091086,0.002397,4.34656,2.352256,0.76704,0.306816,4.80114
29.9,-88.6,0.04,0.02,0.0,0.0,0.34357,0.152609,0.0,0.0,0.664768,0.409088,0.153408,0.051136,1.75338
29.9,-89.5,0.06,0.03,0.0,0.0,0.466616,0.214931,0.000799,0.0,0.869312,0.51136,0.153408,0.051136,2.46942
30.8,-88.6,0.04,0.02,0.0,0.0,0.349163,0.155006,0.0,0.0,0.920448,0.51136,0.153408,0.051136,1.78092
30.8,-89.5,0.06,0.03,0.0,0.0,0.480998,0.226117,0.005593,0.0,1.176128,0.613632,0.204544,0.102272,2.59794
31.7,-88.6,0.06,0.03,0.0,0.0,0.48739,0.230112,0.00799,0.0,1.892032,0.971584,0.306816,0.102272,2.64384
31.7,-89.5,0.07,0.03,0.0,0.0,0.52734,0.259675,0.020774,0.0,1.840896,0.971584,0.306816,0.102272,2.9835
31.7,-90.4,0.06,0.03,0.0,0.0,0.512159,0.248489,0.01598,0.0,1.892032,1.02272,0.306816,0.102272,2.85498
31.7,-91.3,0.06,0.03,0.0,0.0,0.501772,0.240499,0.011985,0.0,1.994304,1.073856,0.306816,0.153408,2.76318
32.6,-88.6,0.07,0.03,0.0,0.0,0.534531,0.264469,0.023171,0.0,2.454528,1.329536,0.409088,0.153408,3.03858
32.6,-89.5,0.07,0.03,0.0,0.0,0.525742,0.258077,0.019975,0.0,2.147712,1.124992,0.357952,0.153408,2.96514
32.6,-90.4,0.07,0.03,0.0,0.0,0.520948,0.254881,0.018377,0.0,2.04544,1.073856,0.306816,0.102272,2.92842
33.5,-88.6,0.07,0.04,0.0,0.0,0.565692,0.286841,0.032759,0.0,2.5568,1.329536,0.409088,0.153408,3.29562
33.5,-89.5,0.08,0.04,0.01,0.0,0.636004,0.337977,0.05593,0.0,2.505664,1.380672,0.409088,0.204544,3.88314
33.5,-90.4,0.08,0.04,0.01,0.0,0.61523,0.323595,0.048739,0.0,2.81248,1.482944,0.460224,0.204544,3.7179
34.4,-88.6,0.07,0.04,0.0,0.0,0.572883,0.292434,0.035156,0.0,2.761344,1.380672,0.409088,0.153408,3.35988
34.4,-89.5,0.08,0.04,0.01,0.0,0.603245,0.314806,0.044744,0.0,2.505664,1.2784,0.409088,0.153408,3.61692
34.4,-90.4,0.07,0.04,0.0,0.0,0.564893,0.286841,0.032759,0.0,2.505664,1.2784,0.357952,0.153408,3.29562
44.3,-110.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.3,-111.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.2,-104.8,0.07,0.04,0.01,0.0,0.590461,0.305218,0.040749,0.0,1.380672,0.818176,0.357952,0.153408,3.50676
45.2,-105.7,0.06,0.03,0.0,0.0,0.442646,0.202147,0.0,0.0,1.2784,0.715904,0.204544,0.102272,2.32254
45.2,-106.6,0.06,0.03,0.0,0.0,0.493782,0.234906,0.009588,0.0,1.687488,0.920448,0.25568,0.102272,2.69892
45.2,-107.5,0.06,0.03,0.0,0.0,0.493782,0.234906,0.009588,0.0,1.585216,0.869312,0.25568,0.102272,2.69892
45.2,-109.3,0.02,0.01,0.0,0.0,0.121448,0.050337,0.0,0.0,0.460224,0.204544,0.051136,0.0,0.57834
45.2,-110.2,0.0,0.0,0.0,0.0,0.00799,0.003196,0.0,0.0,0.204544,0.102272,0.051136,0.0,0.03672
45.2,-111.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
45.2,-112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
45.2,-112.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
46.1,-103.9,0.06,0.03,0.0,0.0,0.454631,0.208539,0.0,0.0,1.073856,0.613632,0.25568,0.102272,2.39598
46.1,-104.8,0.03,0.01,0.0,0.0,0.258077,0.109463,0.0,0.0,0.76704,0.409088,0.153408,0.051136,1.25766
46.1,-105.7,0.05,0.02,0.0,0.0,0.389912,0.17578,0.0,0.0,1.431808,0.715904,0.204544,0.051136,2.0196
46.1,-106.6,0.07,0.03,0.0,0.0,0.530536,0.261273,0.021573,0.0,2.249984,1.227264,0.357952,0.153408,3.00186
46.1,-107.5,0.07,0.04,0.0,0.0,0.573682,0.293233,0.035955,0.0,2.30112,1.2784,0.409088,0.153408,3.36906
46.1,-108.4,0.06,0.03,0.0,0.0,0.507365,0.244494,0.014382,0.0,1.78976,0.971584,0.306816,0.102272,2.80908
46.1,-109.3,0.05,0.02,0.0,0.0,0.35955,0.160599,0.0,0.0,1.227264,0.613632,0.204544,0.051136,1.84518
46.1,-110.2,0.03,0.01,0.0,0.0,0.254082,0.107066,0.0,0.0,0.715904,0.357952,0.102272,0.051136,1.23012
46.1,-111.1,0.01,0.0,0.0,0.0,0.058327,0.02397,0.0,0.0,0.357952,0.153408,0.051136,0.0,0.2754
46.1,-112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25568,0.102272,0.051136,0.0,0.0
46.1,-112.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.102272,0.051136,0.0,0.0
46.1,-113.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.051136,0.0,0.0,0.0
46.1,-114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
47.0,-104.8,0.06,0.03,0.0,0.0,0.472209,0.218926,0.003196,0.0,1.53408,0.818176,0.25568,0.102272,2.51532
47.0,-105.7,0.07,0.04,0.01,0.0,0.590461,0.305218,0.040749,0.0,2.249984,1.227264,0.409088,0.153408,3.50676
47.0,-106.6,0.08,0.04,0.01,0.0,0.637602,0.339575,0.056729,0.0,2.710208,1.482944,0.51136,0.204544,3.9015
47.0,-107.5,0.07,0.04,0.01,0.0,0.589662,0.304419,0.040749,0.0,2.710208,1.482944,0.460224,0.204544,3.49758
47.0,-108.4,0.07,0.03,0.0,0.0,0.533732,0.26367,0.022372,0.0,2.30112,1.227264,0.409088,0.153408,3.0294
47.0,-109.3,0.06,0.03,0.0,0.0,0.441048,0.201348,0.0,0.0,1.585216,0.869312,0.25568,0.102272,2.31336
47.0,-110.2,0.04,0.02,0.0,0.0,0.358751,0.1598,0.0,0.0,1.073856,0.562496,0.204544,0.051136,1.836
47.0,-111.1,0.03,0.01,0.0,0.0,0.269263,0.115056,0.0,0.0,0.715904,0.357952,0.102272,0.051136,1.32192
47.0,-112.0,0.02,0.01,0.0,0.0,0.147016,0.060724,0.0,0.0,0.460224,0.204544,0.051136,0.051136,0.69768
47.0,-112.9,0.01,0.01,0.0,0.0,0.101473,0.042347,0.0,0.0,0.357952,0.204544,0.051136,0.0,0.48654
47.0,-113.8,0.0,0.0,0.0,0.0,0.027166,0.011186,0.0,0.0,0.25568,0.102272,0.051136,0.0,0.12852
47.0,-114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.051136,0.0,0.0,0.0
47.9,-103.9,0.05,0.02,0.0,0.0,0.376329,0.168589,0.0,0.0,1.585216,0.818176,0.204544,0.102272,1.93698
47.9,-104.8,0.07,0.03,0.0,0.0,0.538526,0.267665,0.02397,0.0,1.994304,1.124992,0.357952,0.153408,3.0753
47.9,-105.7,0.08,0.04,0.01,0.0,0.604044,0.315605,0.045543,0.0,2.249984,1.2784,0.460224,0.204544,3.6261
47.9,-106.6,0.07,0.04,0.0,0.0,0.556104,0.27965,0.029563,0.0,2.249984,1.227264,0.460224,0.204544,3.213
47.9,-107.5,0.06,0.03,0.0,0.0,0.516953,0.251685,0.017578,0.0,1.78976,0.971584,0.306816,0.153408,2.8917
47.9,-108.4,0.06,0.03,0.0,0.0,0.484194,0.228514,0.006392,0.0,1.482944,0.818176,0.25568,0.102272,2.62548
47.9,-109.3,0.05,0.02,0.0,0.0,0.363545,0.162197,0.0,0.0,1.073856,0.562496,0.153408,0.051136,1.86354
47.9,-110.2,0.04,0.02,0.0,0.0,0.332384,0.146217,0.0,0.0,0.818176,0.460224,0.153408,0.051136,1.67994
47.9,-111.1,0.05,0.02,0.0,0.0,0.400299,0.180574,0.0,0.0,0.818176,0.460224,0.153408,0.051136,2.07468
47.9,-112.0,0.04,0.02,0.0,0.0,0.330786,0.146217,0.0,0.0,0.613632,0.357952,0.102272,0.051136,1.67994
47.9,-112.9,0.02,0.01,0.0,0.0,0.139825,0.057528,0.0,0.0,0.357952,0.204544,0.051136,0.051136,0.66096
47.9,-113.8,0.0,0.0,0.0,0.0,0.013583,0.005593,0.0,0.0,0.204544,0.102272,0.051136,0.0,0.06426
47.9,-114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
47.9,-115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
48.8,-104.8,0.05,0.02,0.0,0.0,0.425867,0.194157,0.0,0.0,1.2784,0.715904,0.204544,0.102272,2.23074
48.8,-105.7,0.06,0.03,0.0,0.0,0.469013,0.216529,0.001598,0.0,1.380672,0.76704,0.25568,0.102272,2.48778
48.8,-106.6,0.06,0.03,0.0,0.0,0.466616,0.214931,0.000799,0.0,1.2784,0.715904,0.25568,0.102272,2.46942
48.8,-107.5,0.05,0.02,0.0,0.0,0.394706,0.178177,0.0,0.0,0.971584,0.51136,0.153408,0.051136,2.04714
48.8,-108.4,0.03,0.01,0.0,0.0,0.275655,0.118252,0.0,0.0,0.715904,0.409088,0.102272,0.051136,1.35864
48.8,-109.3,0.03,0.01,0.0,0.0,0.224519,0.092684,0.0,0.0,0.562496,0.306816,0.102272,0.051136,1.06488
48.8,-110.2,0.02,0.01,0.0,0.0,0.18377,0.075905,0.0,0.0,0.409088,0.204544,0.051136,0.0,0.8721
48.8,-111.1,0.02,0.01,0.0,0.0,0.134232,0.055131,0.0,0.0,0.306816,0.153408,0.051136,0.0,0.63342
48.8,-112.0,0.01,0.0,0.0,0.0,0.047141,0.019176,0.0,0.0,0.25568,0.153408,0.051136,0.0,0.22032
48.8,-112.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.0,0.0,0.0
48.8,-113.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
48.8,-114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.0,0.0,0.0,0.0
48.8,-115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.0,0.0,0.0,0.0
33.5,-77.8,0.01,0.0,0.0,0.0,0.08789,0.035955,0.0,0.0,0.51136,0.204544,0.051136,0.0,0.4131
34.4,-75.1,0.0,0.0,0.0,0.0,0.003995,0.001598,0.0,0.0,0.357952,0.102272,0.051136,0.0,0.01836
34.4,-76.0,0.0,0.0,0.0,0.0,0.037553,0.015181,0.0,0.0,0.51136,0.204544,0.051136,0.0,0.17442
34.4,-76.9,0.01,0.01,0.0,0.0,0.097478,0.040749,0.0,0.0,0.613632,0.25568,0.051136,0.0,0.46818
34.4,-77.8,0.03,0.01,0.0,0.0,0.24769,0.10387,0.0,0.0,0.971584,0.460224,0.102272,0.051136,1.1934
34.4,-78.7,0.06,0.03,0.0,0.0,0.442646,0.202147,0.0,0.0,1.840896,0.920448,0.25568,0.102272,2.32254
35.3,-75.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25568,0.102272,0.0,0.0,0.0
35.3,-76.0,0.01,0.01,0.0,0.0,0.108664,0.044744,0.0,0.0,0.613632,0.25568,0.051136,0.0,0.51408
35.3,-76.9,0.04,0.02,0.0,0.0,0.298027,0.129438,0.0,0.0,1.329536,0.613632,0.153408,0.051136,1.48716
35.3,-77.8,0.04,0.02,0.0,0.0,0.329987,0.145418,0.0,0.0,1.636352,0.76704,0.204544,0.051136,1.67076
35.3,-78.7,0.05,0.02,0.0,0.0,0.374731,0.16779,0.0,0.0,1.892032,0.869312,0.204544,0.051136,1.9278
35.3,-79.6,0.04,0.02,0.0,0.0,0.296429,0.128639,0.0,0.0,1.636352,0.715904,0.153408,0.051136,1.47798
35.3,-80.5,0.05,0.02,0.0,0.0,0.389113,0.174981,0.0,0.0,1.636352,0.76704,0.204544,0.051136,2.01042
35.3,-81.4,0.06,0.03,0.0,0.0,0.492983,0.234107,0.009588,0.0,1.840896,0.920448,0.25568,0.102272,2.68974
35.3,-82.3,0.04,0.02,0.0,0.0,0.34357,0.15181,0.0,0.0,1.176128,0.562496,0.153408,0.051136,1.7442
35.3,-83.2,0.02,0.01,0.0,0.0,0.16779,0.069513,0.0,0.0,0.664768,0.306816,0.102272,0.051136,0.79866
35.3,-84.1,0.04,0.02,0.0,0.0,0.292434,0.126242,0.0,0.0,0.971584,0.460224,0.153408,0.051136,1.45044
36.2,-75.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25568,0.102272,0.0,0.0,0.0
36.2,-76.0,0.01,0.01,0.0,0.0,0.11186,0.046342,0.0,0.0,0.664768,0.306816,0.051136,0.0,0.53244
36.2,-76.9,0.04,0.02,0.0,0.0,0.349962,0.155805,0.0,0.0,1.2784,0.613632,0.204544,0.102272,1.7901
36.2,-77.8,0.05,0.02,0.0,0.0,0.422671,0.192559,0.0,0.0,1.738624,0.818176,0.25568,0.102272,2.21238
36.2,-78.7,0.05,0.02,0.0,0.0,0.405892,0.18377,0.0,0.0,1.78976,0.869312,0.204544,0.102272,2.1114
36.2,-79.6,0.04,0.02,0.0,0.0,0.313208,0.137428,0.0,0.0,1.380672,0.664768,0.153408,0.051136,1.57896
36.2,-80.5,0.03,0.01,0.0,0.0,0.214132,0.08789,0.0,0.0,1.02272,0.409088,0.102272,0.051136,1.0098
36.2,-81.4,0.02,0.01,0.0,0.0,0.193358,0.0799,0.0,0.0,0.818176,0.409088,0.102272,0.051136,0.918
46.1,-100.3,0.08,0.04,0.01,0.0,0.641597,0.342771,0.057528,0.0,3.272704,1.892032,0.613632,0.25568,3.93822
46.1,-103.0,0.07,0.04,0.01,0.0,0.598451,0.31161,0.043945,0.0,2.04544,1.227264,0.460224,0.204544,3.5802
46.1,-96.7,0.05,0.02,0.0,0.0,0.422671,0.192559,0.0,0.0,1.636352,0.869312,0.25568,0.102272,2.21238
46.1,-97.6,0.06,0.03,0.0,0.0,0.496978,0.237303,0.010387,0.0,1.943168,1.02272,0.306816,0.102272,2.72646
46.1,-98.5,0.07,0.04,0.0,0.0,0.582471,0.299625,0.038352,0.0,2.659072,1.482944,0.460224,0.204544,3.4425
46.1,-99.4,0.08,0.05,0.01,0.0,0.667165,0.361148,0.066317,0.0,3.119296,1.78976,0.613632,0.25568,4.14936
47.0,-100.3,0.07,0.04,0.01,0.0,0.589662,0.305218,0.040749,0.0,3.017024,1.687488,0.562496,0.204544,3.50676
47.0,-101.2,0.08,0.04,0.01,0.0,0.620024,0.326791,0.050337,0.0,3.06816,1.78976,0.613632,0.25568,3.75462
47.0,-102.1,0.08,0.04,0.01,0.0,0.601647,0.314007,0.044744,0.0,2.607936,1.53408,0.51136,0.204544,3.60774
47.0,-103.0,0.06,0.03,0.0,0.0,0.518551,0.252484,0.017578,0.0,1.585216,0.920448,0.306816,0.153408,2.90088
47.0,-103.9,0.04,0.02,0.0,0.0,0.357952,0.1598,0.0,0.0,1.124992,0.613632,0.204544,0.102272,1.836
47.0,-97.6,0.06,0.03,0.0,0.0,0.492184,0.233308,0.008789,0.0,1.738624,0.920448,0.306816,0.102272,2.68056
47.0,-98.5,0.07,0.04,0.0,0.0,0.560898,0.284444,0.03196,0.0,2.352256,1.2784,0.409088,0.153408,3.26808
47.0,-99.4,0.08,0.04,0.01,0.0,0.603245,0.314806,0.045543,0.0,2.863616,1.585216,0.51136,0.204544,3.61692
47.9,-100.3,0.07,0.04,0.0,0.0,0.558501,0.282047,0.030362,0.0,2.096576,1.227264,0.409088,0.153408,3.24054
47.9,-101.2,0.07,0.04,0.0,0.0,0.562496,0.284444,0.03196,0.0,1.994304,1.124992,0.409088,0.153408,3.26808
47.9,-102.1,0.07,0.03,0.0,0.0,0.52734,0.259675,0.020774,0.0,1.738624,0.971584,0.306816,0.153408,2.9835
