lat,lon,pml_52,pml_60,pml_70,pml_77,ins_52,ins_60,ins_70,ins_77,risk_52,risk_60,risk_70,risk_77,gc_check
35.3,-83.2,0.14,0.1,0.04,0.02,1.106615,0.817377,0.314007,0.141423,2.761344,2.04544,1.073856,0.664768,9.39114
35.3,-84.1,0.18,0.13,0.05,0.03,1.399049,1.029112,0.421872,0.206941,4.039744,2.965888,1.585216,0.971584,11.82384
36.2,-75.1,0.07,0.05,0.01,0.0,0.541722,0.389113,0.107066,0.030362,1.431808,1.02272,0.51136,0.306816,4.47066
36.2,-76.0,0.12,0.09,0.03,0.01,0.961197,0.711909,0.258876,0.114257,3.426112,2.505664,1.2784,0.76704,8.17938
36.2,-76.9,0.19,0.14,0.06,0.03,1.519698,1.117002,0.465018,0.2397,5.573824,4.09088,2.147712,1.329536,12.83364
36.2,-77.8,0.21,0.15,0.07,0.04,1.673905,1.228063,0.520149,0.280449,7.465856,5.471552,2.863616,1.78976,14.10966
36.2,-78.7,0.21,0.15,0.06,0.03,1.63795,1.202495,0.507365,0.270861,8.335168,6.034048,3.170432,1.943168,13.8159
36.2,-79.6,0.18,0.13,0.05,0.03,1.443793,1.061871,0.437852,0.218926,6.801088,4.960192,2.5568,1.53408,12.20022
36.2,-80.5,0.15,0.11,0.05,0.02,1.227264,0.905267,0.35955,0.163795,5.318144,3.8352,1.943168,1.124992,10.40094
36.2,-81.4,0.15,0.11,0.04,0.02,1.173731,0.866116,0.339575,0.153408,4.142016,2.965888,1.53408,0.920448,9.95112
46.1,-100.3,0.26,0.2,0.09,0.05,2.064616,1.574829,0.749462,0.405093,9.562432,7.363584,4.193152,2.710208,18.09378
46.1,-103.0,0.25,0.19,0.09,0.05,1.991907,1.506115,0.701522,0.381123,5.1136,4.039744,2.403392,1.585216,17.3043
46.1,-96.7,0.21,0.15,0.07,0.04,1.673905,1.228063,0.520149,0.280449,6.187456,4.653376,2.505664,1.585216,14.10966
46.1,-97.6,0.23,0.17,0.07,0.04,1.816127,1.343119,0.588064,0.322796,6.90336,5.164736,2.863616,1.78976,15.43158
46.1,-98.5,0.25,0.19,0.09,0.05,1.963942,1.480547,0.683944,0.371535,8.846528,6.698816,3.732928,2.352256,17.01054
46.1,-99.4,0.26,0.2,0.1,0.05,2.110159,1.616377,0.778226,0.420274,9.562432,7.312448,4.142016,2.659072,18.57114
47.0,-100.3,0.25,0.19,0.09,0.05,1.975927,1.491733,0.691934,0.37553,9.153344,7.056768,3.988608,2.5568,17.13906
47.0,-101.2,0.25,0.19,0.09,0.05,2.028661,1.540472,0.725492,0.393108,8.846528,6.852224,3.937472,2.5568,17.69904
47.0,-102.1,0.25,0.19,0.09,0.05,1.996701,1.511708,0.705517,0.382721,7.465856,5.778368,3.32384,2.147712,17.36856
47.0,-103.0,0.23,0.17,0.08,0.04,1.852881,1.377476,0.611235,0.334781,4.755648,3.630656,2.096576,1.329536,15.82632
47.0,-103.9,0.19,0.14,0.06,0.03,1.538075,1.129786,0.47141,0.244494,3.937472,3.017024,1.636352,1.073856,12.98052
47.0,-97.6,0.23,0.17,0.07,0.04,1.808137,1.335129,0.582471,0.3196,6.238592,4.704512,2.5568,1.636352,15.33978
47.0,-98.5,0.24,0.18,0.08,0.05,1.927188,1.44619,0.659974,0.35955,7.92608,5.982912,3.32384,2.096576,16.6158
47.0,-99.4,0.25,0.19,0.09,0.05,1.999897,1.514105,0.707115,0.38352,9.153344,7.005632,3.886336,2.505664,17.3961
47.9,-100.3,0.24,0.18,0.08,0.04,1.922394,1.441396,0.656778,0.357952,6.443136,4.960192,2.81248,1.78976,16.56072
47.9,-101.2,0.24,0.18,0.08,0.05,1.928786,1.447788,0.660773,0.360349,5.931776,4.551104,2.607936,1.687488,16.63416
47.9,-102.1,0.23,0.17,0.08,0.04,1.868861,1.391858,0.621622,0.340374,5.267008,4.039744,2.30112,1.482944,15.99156
47.9,-103.0,0.19,0.14,0.06,0.03,1.5181,1.115404,0.464219,0.238901,5.164736,3.886336,2.147712,1.329536,12.81528
47.9,-97.6,0.21,0.15,0.06,0.03,1.63795,1.202495,0.507365,0.270861,4.653376,3.477248,1.892032,1.176128,13.8159
47.9,-98.5,0.22,0.16,0.07,0.04,1.761795,1.292782,0.552109,0.304419,5.88064,4.448832,2.403392,1.53408,14.85324
47.9,-99.4,0.23,0.17,0.08,0.04,1.862469,1.386265,0.617627,0.337977,6.64768,5.062464,2.81248,1.78976,15.9273
48.8,-100.3,0.22,0.16,0.07,0.04,1.729036,1.268013,0.539325,0.29563,4.193152,3.170432,1.738624,1.124992,14.56866
48.8,-101.2,0.22,0.16,0.07,0.04,1.771383,1.301571,0.558501,0.307615,4.295424,3.272704,1.78976,1.124992,14.95422
48.8,-102.1,0.22,0.16,0.07,0.04,1.737026,1.273606,0.542521,0.298027,3.630656,2.761344,1.53408,0.971584,14.63292
48.8,-103.0,0.18,0.13,0.05,0.03,1.40624,1.034705,0.424269,0.208539,3.32384,2.505664,1.380672,0.869312,11.8881
48.8,-103.9,0.17,0.12,0.05,0.02,1.35031,0.993956,0.404294,0.193358,3.681792,2.761344,1.482944,0.920448,11.41992
48.8,-97.6,0.18,0.13,0.05,0.03,1.415029,1.040298,0.427465,0.210936,3.374976,2.5568,1.380672,0.869312,11.95236
48.8,-98.5,0.18,0.14,0.06,0.03,1.476552,1.085042,0.449038,0.227715,4.09088,3.06816,1.687488,1.073856,12.46644
48.8,-99.4,0.2,0.15,0.06,0.03,1.587613,1.165741,0.488988,0.257278,4.244288,3.170432,1.738624,1.124992,13.39362
40.7,-100.3,0.29,0.22,0.11,0.06,2.33308,1.774579,0.890885,0.486591,27.204352,21.016896,12.01696,7.772672,20.38878
40.7,-101.2,0.31,0.23,0.12,0.06,2.440945,1.831308,0.932433,0.515355,24.54528,19.073728,11.045376,7.15904,21.04056
40.7,-95.8,0.3,0.23,0.11,0.06,2.378623,1.798549,0.908463,0.498576,21.22144,16.158976,9.051072,5.778368,20.66418
40.7,-96.7,0.3,0.23,0.12,0.06,2.430558,1.825715,0.928438,0.512958,25.158912,19.278272,10.891968,6.954496,20.9763
40.7,-97.6,0.3,0.23,0.12,0.06,2.425764,1.823318,0.926041,0.51136,27.306624,20.914624,11.863552,7.619264,20.94876
40.7,-98.5,0.3,0.23,0.11,0.06,2.378623,1.79775,0.908463,0.498576,28.227072,21.528256,12.068096,7.721536,20.655
40.7,-99.4,0.29,0.22,0.11,0.06,2.351457,1.784167,0.898076,0.491385,27.511168,21.068032,11.914688,7.619264,20.49894
41.6,-100.3,0.29,0.22,0.11,0.06,2.304316,1.759398,0.879699,0.478601,23.52256,18.102144,10.278336,6.596544,20.21436
41.6,-101.2,0.29,0.22,0.11,0.06,2.293929,1.753805,0.876503,0.476204,20.352128,15.749888,9.051072,5.829504,20.1501
41.6,-102.1,0.3,0.23,0.12,0.06,2.410583,1.815328,0.920448,0.507365,19.68736,15.289664,8.846528,5.727232,20.85696
41.6,-103.0,0.3,0.23,0.11,0.06,2.397799,1.808137,0.915654,0.504169,15.749888,12.221504,7.005632,4.551104,20.77434
41.6,-103.9,0.31,0.23,0.12,0.07,2.49288,1.858474,0.952408,0.529737,11.147648,8.69312,5.062464,3.32384,21.35268
41.6,-96.7,0.29,0.22,0.11,0.06,2.316301,1.76579,0.884493,0.481797,19.278272,14.676032,8.18176,5.215872,20.2878
41.6,-97.6,0.29,0.22,0.11,0.06,2.313105,1.764192,0.883694,0.480998,21.7328,16.670336,9.409024,6.034048,20.26944
41.6,-98.5,0.29,0.22,0.11,0.06,2.319497,1.767388,0.886091,0.482596,24.647552,19.022592,10.840832,6.954496,20.30616
41.6,-99.4,0.29,0.22,0.11,0.06,2.313904,1.764192,0.883694,0.481797,26.028224,20.045312,11.403328,7.312448,20.26944
42.5,-100.3,0.29,0.22,0.11,0.06,2.29313,1.753006,0.875704,0.476204,19.482816,15.187392,8.795392,5.676096,20.14092
42.5,-101.2,0.29,0.22,0.11,0.06,2.279547,1.745815,0.870111,0.472209,20.505536,15.954432,9.255616,5.982912,20.0583
42.5,-102.1,0.29,0.22,0.11,0.06,2.325889,1.770584,0.888488,0.484993,19.994176,15.59648,8.999936,5.829504,20.34288
42.5,-103.0,0.29,0.22,0.11,0.06,2.353854,1.784966,0.898875,0.492184,14.82944,11.556736,6.64768,4.295424,20.50812
42.5,-103.9,0.29,0.22,0.11,0.06,2.330683,1.772981,0.890086,0.485792,9.306752,7.312448,4.295424,2.81248,20.37042
42.5,-96.7,0.28,0.22,0.11,0.06,2.252381,1.732232,0.859724,0.465018,13.653312,10.431744,5.88064,3.732928,19.90224
42.5,-97.6,0.28,0.22,0.11,0.06,2.243592,1.727438,0.856528,0.462621,17.079424,13.090816,7.312448,4.704512,19.84716
42.5,-98.5,0.29,0.22,0.11,0.06,2.318698,1.766589,0.885292,0.482596,20.607808,15.954432,9.051072,5.829504,20.29698
42.5,-99.4,0.3,0.22,0.11,0.06,2.35705,1.786564,0.900473,0.492983,20.403264,15.954432,9.20448,5.982912,20.52648
43.4,-71.5,0.1,0.08,0.03,0.01,0.81498,0.605642,0.204544,0.087091,1.585216,1.176128,0.613632,0.357952,6.95844
43.4,-72.4,0.09,0.07,0.02,0.01,0.730286,0.544119,0.172584,0.071111,1.943168,1.380672,0.715904,0.460224,6.25158
44.3,-71.5,0.1,0.07,0.02,0.01,0.77503,0.576878,0.189363,0.0799,0.971584,0.715904,0.409088,0.25568,6.62796
38.9,-73.3,0.05,0.04,0.01,0.0,0.419475,0.282047,0.067116,0.001598,0.715904,0.51136,0.25568,0.153408,3.24054
38.9,-74.2,0.09,0.07,0.02,0.01,0.697527,0.520948,0.1598,0.065518,1.329536,0.971584,0.51136,0.306816,5.98536
39.8,-73.3,0.07,0.05,0.01,0.0,0.528139,0.377128,0.103071,0.027166,1.2784,0.869312,0.460224,0.25568,4.33296
39.8,-74.2,0.11,0.08,0.03,0.01,0.905267,0.67116,0.238102,0.10387,2.710208,1.994304,1.02272,0.613632,7.7112
39.8,-75.1,0.16,0.12,0.05,0.02,1.315154,0.968388,0.39151,0.184569,4.704512,3.426112,1.78976,1.073856,11.12616
40.7,-74.2,0.13,0.1,0.04,0.02,1.050685,0.776628,0.293233,0.131036,3.732928,2.710208,1.380672,0.818176,8.92296
40.7,-75.1,0.15,0.11,0.04,0.02,1.22247,0.901272,0.357952,0.162996,5.011328,3.630656,1.892032,1.124992,10.35504
31.7,-106.6,0.19,0.14,0.06,0.03,1.511708,1.11061,0.461822,0.237303,1.687488,1.329536,0.76704,0.51136,12.7602
31.7,-106.6,0.19,0.14,0.06,0.03,1.511708,1.11061,0.461822,0.237303,1.687488,1.329536,0.76704,0.51136,12.7602
32.6,-103.0,0.28,0.22,0.11,0.06,2.275552,1.744217,0.869312,0.47141,18.204416,14.011264,8.028352,5.164736,20.03994
32.6,-103.9,0.25,0.19,0.09,0.05,2.00549,1.519698,0.71111,0.385917,11.147648,8.539712,4.806784,3.06816,17.46036
32.6,-104.8,0.22,0.16,0.07,0.04,1.775378,1.304767,0.560898,0.309213,6.238592,4.755648,2.659072,1.687488,14.99094
32.6,-105.7,0.19,0.14,0.06,0.03,1.532482,1.125791,0.469013,0.242896,2.81248,2.147712,1.227264,0.76704,12.93462
32.6,-105.7,0.19,0.14,0.06,0.03,1.511708,1.11061,0.461822,0.237303,1.687488,1.329536,0.76704,0.51136,12.7602
31.7,-106.6,0.19,0.14,0.06,0.03,1.511708,1.11061,0.461822,0.237303,1.687488,1.329536,0.76704,0.51136,12.7602
32.6,-108.4,0.07,0.05,0.02,0.01,0.592858,0.433857,0.124644,0.042347,0.613632,0.460224,0.25568,0.153408,4.98474
33.5,-103.9,0.28,0.21,0.11,0.06,2.216426,1.713056,0.846141,0.45543,12.835136,9.869248,5.676096,3.630656,19.68192
33.5,-104.8,0.24,0.18,0.08,0.04,1.905615,1.426215,0.645592,0.352359,7.056768,5.471552,3.06816,1.994304,16.3863
32.6,-105.7,0.19,0.14,0.06,0.03,1.511708,1.11061,0.461822,0.237303,1.687488,1.329536,0.76704,0.51136,12.7602
32.6,-105.7,0.19,0.14,0.06,0.03,1.532482,1.125791,0.469013,0.242896,2.81248,2.147712,1.227264,0.76704,12.93462
32.6,-105.7,0.19,0.14,0.06,0.03,1.511708,1.11061,0.461822,0.237303,1.687488,1.329536,0.76704,0.51136,12.7602
31.7,-106.6,0.19,0.14,0.06,0.03,1.511708,1.11061,0.461822,0.237303,1.687488,1.329536,0.76704,0.51136,12.7602
33.5,-108.4,0.04,0.03,0.0,0.0,0.324394,0.218926,0.039151,0.0,0.25568,0.204544,0.102272,0.051136,2.51532
34.4,-103.9,0.25,0.19,0.09,0.05,2.026264,1.538075,0.723894,0.392309,10.891968,8.386304,4.704512,3.017024,17.6715
34.4,-104.8,0.24,0.18,0.08,0.04,1.897625,1.419024,0.640798,0.349962,5.829504,4.551104,2.607936,1.687488,16.30368
34.4,-105.7,0.22,0.17,0.07,0.04,1.790559,1.319149,0.570486,0.314007,3.272704,2.5568,1.431808,0.920448,15.15618
34.4,-106.6,0.11,0.08,0.03,0.01,0.894081,0.66317,0.234107,0.101473,0.920448,0.715904,0.409088,0.25568,7.6194
34.4,-107.5,0.04,0.03,0.01,0.0,0.328389,0.221323,0.040749,0.0,0.306816,0.25568,0.153408,0.102272,2.54286
35.3,-103.0,0.28,0.22,0.11,0.06,2.235602,1.723443,0.854131,0.460224,17.795328,13.80672,7.92608,5.1136,19.80126
35.3,-103.9,0.25,0.19,0.09,0.05,2.023068,1.534879,0.722296,0.39151,10.022656,7.721536,4.397696,2.81248,17.63478
35.3,-104.8,0.24,0.18,0.08,0.04,1.892831,1.41423,0.636803,0.348364,6.187456,4.806784,2.761344,1.78976,16.2486
35.3,-105.7,0.2,0.15,0.06,0.03,1.634754,1.199299,0.505767,0.270062,2.914752,2.249984,1.2784,0.818176,13.77918
35.3,-106.6,0.09,0.07,0.02,0.01,0.727889,0.542521,0.170986,0.071111,0.715904,0.562496,0.306816,0.204544,6.23322
35.3,-107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306816,0.25568,0.153408,0.102272,0.0
35.3,-108.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
36.2,-103.0,0.28,0.21,0.11,0.06,2.211632,1.710659,0.844543,0.453832,13.857856,10.636288,5.982912,3.784064,19.65438
36.2,-103.9,0.24,0.18,0.08,0.04,1.894429,1.415828,0.638401,0.348364,9.255616,7.107904,3.988608,2.505664,16.26696
36.2,-104.8,0.2,0.15,0.06,0.03,1.609985,1.181721,0.496978,0.26367,4.909056,3.732928,2.096576,1.329536,13.57722
36.2,-105.7,0.1,0.08,0.03,0.01,0.837352,0.621622,0.212534,0.091086,1.227264,0.920448,0.51136,0.306816,7.14204
36.2,-106.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.051136,0.051136,0.0
36.2,-107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.051136,0.0,0.0
37.1,-103.9,0.25,0.19,0.09,0.05,1.977525,1.493331,0.692733,0.376329,6.698816,5.164736,2.965888,1.892032,17.15742
37.1,-106.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
35.3,-114.7,0.11,0.08,0.03,0.01,0.915654,0.678351,0.242097,0.105468,1.2784,0.920448,0.51136,0.306816,7.79382
35.3,-115.6,0.08,0.06,0.02,0.01,0.618426,0.456229,0.132634,0.04794,0.869312,0.664768,0.357952,0.204544,5.24178
36.2,-114.7,0.08,0.06,0.02,0.01,0.59925,0.43945,0.126242,0.043945,0.920448,0.664768,0.357952,0.204544,5.049
36.2,-115.6,0.06,0.04,0.01,0.0,0.46342,0.320399,0.081498,0.011985,0.613632,0.460224,0.204544,0.153408,3.68118
36.2,-116.5,0.02,0.01,0.0,0.0,0.123046,0.076704,0.0,0.0,0.153408,0.102272,0.051136,0.051136,0.88128
37.1,-114.7,0.07,0.05,0.01,0.0,0.560099,0.405093,0.113458,0.034357,0.613632,0.460224,0.25568,0.153408,4.65426
37.1,-115.6,0.03,0.02,0.0,0.0,0.256479,0.174182,0.019975,0.0,0.306816,0.204544,0.102272,0.051136,2.00124
38.0,-114.7,0.04,0.03,0.0,0.0,0.321198,0.216529,0.038352,0.0,0.409088,0.306816,0.153408,0.102272,2.48778
38.9,-114.7,0.03,0.02,0.0,0.0,0.235705,0.160599,0.013583,0.0,0.306816,0.204544,0.153408,0.102272,1.84518
38.9,-115.6,0.05,0.03,0.01,0.0,0.397103,0.266067,0.059925,0.0,0.409088,0.306816,0.204544,0.102272,3.05694
38.9,-116.5,0.05,0.03,0.01,0.0,0.393108,0.26367,0.059126,0.0,0.409088,0.306816,0.204544,0.102272,3.0294
38.9,-117.4,0.05,0.03,0.01,0.0,0.396304,0.265268,0.059925,0.0,0.409088,0.306816,0.153408,0.102272,3.04776
38.9,-118.3,0.03,0.02,0.0,0.0,0.265268,0.180574,0.022372,0.0,0.306816,0.25568,0.153408,0.102272,2.07468
38.9,-119.2,0.03,0.02,0.0,0.0,0.240499,0.164594,0.015181,0.0,0.25568,0.204544,0.102272,0.051136,1.89108
39.8,-114.7,0.08,0.06,0.02,0.01,0.604843,0.444244,0.12784,0.044744,0.613632,0.460224,0.25568,0.153408,5.10408
39.8,-115.6,0.22,0.16,0.07,0.04,1.763393,1.293581,0.552908,0.305218,0.971584,0.818176,0.51136,0.306816,14.86242
39.8,-116.5,0.23,0.17,0.08,0.04,1.866464,1.39026,0.620024,0.339575,1.2784,1.073856,0.664768,0.460224,15.9732
39.8,-117.4,0.23,0.17,0.08,0.04,1.865665,1.388662,0.619225,0.338776,1.02272,0.869312,0.562496,0.357952,15.95484
39.8,-118.3,0.12,0.09,0.03,0.01,0.920448,0.682346,0.243695,0.107066,0.613632,0.51136,0.306816,0.204544,7.83972
39.8,-119.2,0.03,0.02,0.0,0.0,0.218127,0.149413,0.008789,0.0,0.306816,0.25568,0.153408,0.102272,1.71666
39.8,-120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.051136,0.051136,0.0
40.7,-114.7,0.21,0.15,0.06,0.04,1.668312,1.224068,0.517752,0.27965,1.124992,0.869312,0.51136,0.357952,14.06376
40.7,-115.6,0.24,0.18,0.08,0.04,1.908012,1.428612,0.64719,0.353158,1.329536,1.124992,0.715904,0.51136,16.41384
40.7,-116.5,0.23,0.17,0.07,0.04,1.816926,1.343119,0.588064,0.322796,1.2784,1.073856,0.664768,0.460224,15.43158
40.7,-117.4,0.2,0.14,0.06,0.03,1.57403,1.156153,0.484194,0.254082,0.818176,0.664768,0.409088,0.25568,13.28346
40.7,-118.3,0.03,0.02,0.0,0.0,0.233308,0.1598,0.012784,0.0,0.409088,0.357952,0.204544,0.153408,1.836
40.7,-119.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.153408,0.102272,0.051136,0.0
41.6,-114.7,0.07,0.05,0.02,0.0,0.581672,0.42347,0.120649,0.039151,0.818176,0.613632,0.306816,0.204544,4.8654
41.6,-115.6,0.11,0.08,0.03,0.01,0.880498,0.653582,0.229313,0.099076,0.76704,0.562496,0.357952,0.204544,7.50924
41.6,-116.5,0.05,0.03,0.01,0.0,0.373133,0.250087,0.053533,0.0,0.562496,0.409088,0.25568,0.153408,2.87334
41.6,-117.4,0.03,0.02,0.0,0.0,0.226117,0.155006,0.011186,0.0,0.357952,0.25568,0.153408,0.102272,1.78092
41.6,-118.3,0.02,0.01,0.0,0.0,0.158202,0.105468,0.0,0.0,0.25568,0.204544,0.102272,0.051136,1.21176
40.7,-71.5,0.06,0.04,0.01,0.0,0.457028,0.314806,0.079101,0.010387,0.664768,0.460224,0.25568,0.153408,3.61692
40.7,-72.4,0.07,0.05,0.01,0.0,0.552109,0.397902,0.111061,0.032759,1.176128,0.869312,0.409088,0.25568,4.57164
40.7,-73.3,0.1,0.08,0.03,0.01,0.838151,0.622421,0.213333,0.091086,2.5568,1.840896,0.971584,0.562496,7.15122
41.6,-74.2,0.16,0.12,0.05,0.02,1.29438,0.953207,0.384319,0.178976,4.551104,3.32384,1.738624,1.073856,10.95174
42.5,-74.2,0.18,0.13,0.05,0.03,1.419024,1.043494,0.429063,0.212534,5.318144,3.886336,2.096576,1.2784,11.98908
42.5,-75.1,0.17,0.12,0.05,0.02,1.347114,0.991559,0.402696,0.192559,4.806784,3.477248,1.840896,1.124992,11.39238
42.5,-76.0,0.16,0.12,0.05,0.02,1.299973,0.957202,0.385917,0.179775,5.1136,3.732928,1.943168,1.176128,10.99764
42.5,-76.9,0.14,0.1,0.04,0.02,1.085841,0.802196,0.306017,0.137428,4.142016,3.017024,1.53408,0.920448,9.21672
42.5,-77.8,0.1,0.07,0.02,0.01,0.785417,0.584868,0.193358,0.081498,2.505664,1.78976,0.920448,0.51136,6.71976
42.5,-78.7,0.09,0.06,0.02,0.01,0.679949,0.508164,0.153408,0.061523,1.840896,1.329536,0.664768,0.409088,5.83848
42.5,-79.6,0.09,0.07,0.02,0.01,0.712708,0.532134,0.165393,0.067915,1.78976,1.329536,0.664768,0.409088,6.11388
43.4,-73.3,0.13,0.09,0.04,0.02,1.021122,0.755055,0.282047,0.125443,3.017024,2.198848,1.176128,0.715904,8.6751
43.4,-74.2,0.16,0.12,0.05,0.02,1.276802,0.940423,0.377927,0.174182,3.32384,2.454528,1.2784,0.818176,10.80486
43.4,-75.1,0.16,0.12,0.05,0.02,1.274405,0.938825,0.377128,0.173383,3.32384,2.454528,1.2784,0.76704,10.7865
43.4,-76.0,0.14,0.1,0.04,0.02,1.117002,0.824568,0.318002,0.143021,3.272704,2.403392,1.227264,0.76704,9.47376
43.4,-76.9,0.11,0.08,0.03,0.01,0.864518,0.641597,0.222921,0.09588,2.403392,1.738624,0.869312,0.51136,7.37154
43.4,-77.8,0.08,0.06,0.02,0.01,0.650386,0.484194,0.143021,0.05593,1.738624,1.227264,0.613632,0.357952,5.56308
43.4,-78.7,0.07,0.05,0.01,0.0,0.56729,0.410686,0.115855,0.035955,1.329536,0.920448,0.460224,0.25568,4.71852
44.3,-74.2,0.1,0.08,0.03,0.01,0.838151,0.622421,0.212534,0.091086,1.738624,1.2784,0.664768,0.409088,7.15122
44.3,-75.1,0.09,0.07,0.02,0.01,0.73508,0.548114,0.174182,0.07191,1.329536,0.971584,0.51136,0.306816,6.29748
44.3,-76.0,0.07,0.05,0.02,0.01,0.592059,0.433058,0.123845,0.041548,1.073856,0.76704,0.409088,0.25568,4.97556
38.9,-82.3,0.23,0.17,0.07,0.04,1.801745,1.329536,0.578476,0.318002,5.471552,4.09088,2.249984,1.380672,15.27552
38.9,-83.2,0.22,0.17,0.07,0.04,1.78976,1.31835,0.570486,0.314007,6.085184,4.499968,2.454528,1.53408,15.147
38.9,-84.1,0.2,0.15,0.06,0.03,1.617975,1.188113,0.500174,0.266067,7.15904,5.215872,2.761344,1.687488,13.65066
39.8,-81.4,0.17,0.12,0.05,0.02,1.351908,0.994755,0.405093,0.194157,3.784064,2.761344,1.482944,0.920448,11.4291
39.8,-82.3,0.19,0.14,0.06,0.03,1.499723,1.10262,0.457827,0.234107,4.499968,3.32384,1.78976,1.073856,12.6684
39.8,-83.2,0.2,0.14,0.06,0.03,1.558849,1.144967,0.478601,0.250087,6.289728,4.60224,2.454528,1.482944,13.15494
39.8,-84.1,0.19,0.14,0.06,0.03,1.546065,1.135379,0.474606,0.246092,7.465856,5.420416,2.81248,1.687488,13.04478
40.7,-81.4,0.17,0.13,0.05,0.02,1.362295,1.002745,0.408289,0.197353,4.142016,3.017024,1.585216,0.971584,11.5209
40.7,-82.3,0.17,0.13,0.05,0.02,1.362295,1.002745,0.408289,0.196554,4.142016,3.017024,1.585216,0.971584,11.5209
40.7,-83.2,0.18,0.13,0.05,0.03,1.411034,1.037901,0.425867,0.210137,5.011328,3.681792,1.943168,1.176128,11.92482
40.7,-84.1,0.18,0.13,0.05,0.03,1.405441,1.033906,0.424269,0.208539,6.085184,4.397696,2.30112,1.380672,11.87892
41.6,-81.4,0.13,0.1,0.04,0.02,1.057077,0.781422,0.29563,0.131835,2.5568,1.840896,0.971584,0.562496,8.97804
41.6,-82.3,0.16,0.12,0.05,0.02,1.30237,0.9588,0.386716,0.180574,3.32384,2.403392,1.2784,0.76704,11.016
41.6,-83.2,0.18,0.13,0.06,0.03,1.456577,1.07066,0.441847,0.222122,4.960192,3.630656,1.892032,1.176128,12.3012
41.6,-84.1,0.19,0.14,0.06,0.03,1.490135,1.095429,0.453832,0.23171,6.13632,4.499968,2.352256,1.431808,12.58578
34.4,-94.9,0.26,0.2,0.1,0.05,2.091782,1.599598,0.76704,0.413882,13.908992,10.431744,5.62496,3.528384,18.37836
34.4,-95.8,0.28,0.21,0.11,0.06,2.22122,1.715453,0.848538,0.456229,16.005568,12.01696,6.545408,4.09088,19.70946
34.4,-96.7,0.3,0.22,0.11,0.06,2.36504,1.791358,0.903669,0.49538,22.039616,16.568064,9.051072,5.727232,20.58156
34.4,-97.6,0.3,0.23,0.12,0.06,2.432955,1.827313,0.929237,0.513757,28.022528,21.22144,11.710144,7.41472,20.99466
34.4,-98.5,0.31,0.23,0.12,0.07,2.476101,1.849685,0.946016,0.524943,30.579328,23.113472,12.784,8.079488,21.2517
34.4,-99.4,0.33,0.24,0.13,0.07,2.621519,1.92559,1.001147,0.564094,35.846336,27.460032,15.391936,9.869248,22.1238
35.3,-94.9,0.28,0.22,0.11,0.06,2.225215,1.71785,0.850136,0.457827,16.465792,12.221504,6.596544,4.09088,19.737
35.3,-95.8,0.29,0.22,0.11,0.06,2.316301,1.76579,0.884493,0.481797,19.278272,14.471488,7.874944,4.960192,20.2878
35.3,-96.7,0.31,0.23,0.12,0.07,2.475302,1.848886,0.945217,0.524943,24.443008,18.306688,9.97152,6.238592,21.24252
35.3,-97.6,0.34,0.25,0.13,0.07,2.739771,1.987912,1.04669,0.596054,29.65888,22.397568,12.374912,7.823808,22.83984
35.3,-98.5,0.32,0.24,0.12,0.07,2.567986,1.897625,0.981172,0.549712,31.499776,23.982784,13.397632,8.539712,21.8025
35.3,-99.4,0.32,0.24,0.12,0.07,2.542418,1.884042,0.971584,0.54332,36.766784,28.38048,16.10784,10.380608,21.64644
36.2,-94.9,0.27,0.21,0.1,0.06,2.175677,1.6779,0.821372,0.441847,16.10784,12.01696,6.494272,4.039744,19.278
36.2,-95.8,0.28,0.22,0.11,0.06,2.253979,1.733031,0.860523,0.465018,21.068032,15.647616,8.43744,5.267008,19.91142
36.2,-96.7,0.3,0.22,0.11,0.06,2.373829,1.795353,0.906865,0.497777,25.977088,19.585088,10.789696,6.801088,20.62746
36.2,-97.6,0.31,0.23,0.12,0.07,2.472106,1.847288,0.944418,0.524144,28.63616,21.7328,12.119232,7.6704,21.22416
36.2,-98.5,0.31,0.23,0.12,0.07,2.465714,1.844092,0.942021,0.522546,30.579328,23.26688,12.988544,8.284032,21.18744
36.2,-99.4,0.31,0.23,0.12,0.06,2.448136,1.834504,0.93483,0.517752,31.70432,24.2896,13.653312,8.744256,21.07728
42.5,-120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.0,0.0,0.0,0.0
42.5,-121.9,0.03,0.02,0.0,0.0,0.251685,0.171785,0.018377,0.0,0.25568,0.204544,0.102272,0.051136,1.9737
42.5,-122.8,0.05,0.03,0.01,0.0,0.385118,0.258077,0.056729,0.0,0.357952,0.25568,0.153408,0.102272,2.96514
42.5,-123.7,0.03,0.02,0.0,0.0,0.242896,0.165393,0.01598,0.0,0.25568,0.153408,0.102272,0.051136,1.90026
